No.,Ticker,Company,Market Cap,Average Volume,Relative Volume,Volume,Price,Change
58,SNT,Senstar Technologies Corp,79.07,56.02,11.71,655927,3.39,1.19%
59,FXO,First Trust Financials AlphaDEX Fund,,170.73,7.95,1357329,59.9,1.18%
60,ARL,American Realty Investors Inc,284.11,1.79,9.31,16712,17.59,1.15%
61,AVUQ,Avantis U.S. Quality ETF,,5.65,15.55,87810,60.73,1.10%
62,GEME,Pacific North of South EM Equity Active ETF,,50.59,14.13,714818,38.99,1.09%
63,TOK,iShares MSCI Kokusai ETF,,1.54,6.72,10351,142.65,1.09%
64,JUST,Goldman Sachs Just Us Large Cap Equity ETF,,6.5,5.55,36118,98.58,1.03%
65,AVES,Avantis Emerging Markets Value ETF,,113.78,16.13,1835412,66.93,1.02%
66,PPIE,Putnam PanAgora ESG International Equity ETF,,71.93,46.99,3379948,28.11,1.01%
67,DFAI,Dimensional International Core Equity Market ETF,,1514.5,11.3,17106348,42.28,0.96%
68,LDRX,SGI Enhanced Market Leaders ETF,,11.31,9.65,109148,32.63,0.95%
69,INRO,iShares U.S. Industry Rotation Active ETF,,3.48,13.63,47459,32.65,0.89%
70,LCAP,Principal Capital Appreciation Select ETF,,26.74,16.82,449710,30.64,0.89%
71,UXOC,FT Vest U.S. Equity Uncapped Accelerator ETF - October,,15.15,5.01,75887,36.05,0.85%
72,TPAY,Roundhill S&P 500 Target 10 Managed Distribution ETF,,0.56,5.96,3364,51.31,0.84%
73,TXUE,Thornburg International Equity ETF,,55.91,7.47,417352,34.98,0.83%
74,RNWZ,TrueShares Eagle Global Renewable Energy Income ETF,,0.74,6.82,5057,31.65,0.83%
75,PLDR,Putnam Sustainable Leaders ETF,,147.26,51.01,7511102,36.41,0.82%
76,TIPC,Northern Trust 2045 Inflation-Linked Distributing Ladder ETF,,0.35,5.55,1960,102.17,0.80%
77,TIIV,AAM Todd International Intrinsic Value ETF,,2.41,13.63,32797,29.97,0.77%
78,PPEM,Putnam PanAgora ESG Emerging Markets Equity ETF,,14.92,43.87,654670,21.36,0.72%
79,DBEZ,Xtrackers MSCI Eurozone Hedged Equity ETF,,5.04,5.71,28775,59.55,0.66%
80,EMMF,WisdomTree Emerging Markets Multifactor ETF,,14.17,8.61,122085,35.88,0.63%
81,IFLO,VictoryShares International Free Cash Flow ETF,,5.12,112.51,575898,31.65,0.61%
82,IVOG,Vanguard S&P Mid-Cap 400 Growth ETF,,24.76,8.05,199368,132.77,0.59%
83,XCNY,State Street SPDR S&P Emerging Markets ex-China ETF,,1.51,14.48,21919,31.55,0.59%
84,GTPE,Goldman Sachs MSCI World Private Equity Return Tracker ETF,,1.35,18.53,24929,53.76,0.56%
85,KOOL,North Shore Equity Rotation ETF,,8.09,14.67,118728,13.58,0.56%
86,SEA,U.S. Global Sea to Sky Cargo ETF,,11.96,11.01,131618,16.95,0.53%
87,SMCF,Themes US Small Cap Cash Flow Champions ETF,,0.32,10.76,3429,35.11,0.48%
88,MNZL,Manzil Russell Halal USA Broad Market ETF,,1.53,8.94,13660,54.09,0.43%
89,XOEX,Xtrackers S&P 100 Ex Top 20 ETF,,47.42,5.73,271675,37.18,0.42%
90,VFQY,Vanguard U.S. Quality Factor ETF,,7.76,10.01,77634,157.16,0.41%
91,SCPQ,Social Commerce Partners Corp,33.08,12.58,11.66,146676,9.91,0.41%
92,FHDG,FT Vest U.S. Equity Quarterly Dynamic Buffer ETF,,9.22,16.52,152215,34.65,0.40%
93,ISCG,iShares Morningstar Small-Cap Growth ETF,,45.32,6.6,299322,59.08,0.39%
94,SGLC,SGI U.S. Large Cap Core ETF,,18.79,10.01,188030,39.38,0.38%
95,PDBA,Invesco Agriculture Commodity Strategy No K-1 ETF,,28.41,8.45,240093,34.8,0.38%
96,RAAQ,Real Asset Acquisition Corp,243.34,78.22,5.8,453341,10.58,0.38%
97,PMAU,PGIM S&P 500 Max Buffer ETF - August,,0.27,5.73,1537,25.95,0.36%
98,UPAR,UPAR Ultra Risk Parity ETF,,6.53,10.58,69071,17.52,0.32%
99,QLVD,FlexShares Developed Markets ex-US Quality Low Volatility Index Fund,,2.3,12.83,29507,34.55,0.32%
100,RW,Rainwater Equity ETF,,5.27,8.7,45808,25.06,0.29%
101,PMTR,Perimeter Acquisition Corp. I,321.51,54.38,5.8,315231,10.43,0.29%
102,GOLS,Gabelli Opportunities in Live and Sports ETF,,10.98,18.3,200838,25.27,0.29%
103,CMCI,VanEck CMCI Commodity Strategy ETF,,0.36,5.84,2103,25.63,0.28%
104,ESML,iShares ESG Aware MSCI USA Small-Cap ETF,,137.94,5.57,768157,50,0.28%
105,HYP,Golden Eagle Dynamic Hypergrowth ETF,,19.68,7.86,154758,27.95,0.27%
106,ULVM,VictoryShares US Value Momentum ETF,,3.57,15.76,56255,99.74,0.27%
107,MXI,iShares Global Materials ETF,,28.36,6.68,189335,115.7,0.27%
108,XLCI,State Street Communication Services Select Sector SPDR Premium Income,,0.86,6.77,5819,25.04,0.26%
109,XVOL,Acruence Active Hedge U.S. Equity ETF,,0.1,5.04,502,23.9,0.26%
110,NDOW,Anydrus Advantage ETF,,4.72,10.39,48998,28.98,0.24%
111,PMAR,Innovator U.S. Equity Power Buffer ETF - March,,18.04,7.63,137670,45.67,0.22%
112,NAPR,Innovator Growth-100 Power Buffer ETF - April,,11.68,10.95,127904,54.29,0.18%
113,MFSM,MFS Active Intermediate Muni Bond ETF,,6.62,91.81,607724,25.51,0.18%
114,BSR,Beacon Selective Risk ETF,,0.73,6.49,4727,31.05,0.17%
115,IJUL,Innovator International Developed Power Buffer ETF July,,25.32,5.45,138030,34.84,0.14%
116,KAPR,Innovator U.S. Small Cap Power Buffer ETF - April,,8.27,5.12,42366,35.83,0.11%
117,NMAR,Innovator Growth-100 Power Buffer ETF - March,,5.89,32.86,193414,29.98,0.11%
118,FSMB,First Trust Short Duration Managed Municipal ETF,,135.91,5.53,751146,20.21,0.10%
119,PHYD,Putnam ESG High Yield ETF,,51.22,28.16,1442720,52,0.10%
120,HYAC,Haymaker Acquisition Corp. 4,65.9,81.16,7.93,643735,11.46,0.09%
121,RAAA,Reckoner Yield Enhanced AAA CLO ETF,,6.3,8.09,50956,25.07,0.08%
122,JLQD,Janus Henderson Corporate Bond ETF,,0.32,7.59,2421,42.32,0.07%
123,RNA,Avidity Biosciences Inc,11294.9,2293.74,5.26,12055608,72.8,0.07%
124,AJAN,Innovator Equity Defined Protection ETF - 2 Yr to January 2028,,11.64,5.76,67126,28.08,0.05%
125,PIPE,Invesco SteelPath MLP & Energy Infrastructure ETF,,0.79,12.92,10251,28.12,0.05%
126,HYUP,Xtrackers High Beta High Yield Bond ETF,,13.43,7.58,101768,42.36,0.05%
127,PMMR,PGIM S&P 500 Max Buffer ETF - March,,0.05,15.28,700,26.63,0.04%
128,UMAR,Innovator U.S. Equity Ultra Buffer ETF - March,,6.32,21.3,134617,40.5,0.02%
129,ZMAR,Innovator Equity Defined Protection ETF - 1 Yr March,,9.78,71.74,701899,27.74,0.01%
